proces,device,rw_flag,sector,size,timestamp
kworker/0:1H-230,8388608,W,28107520,8,653850.939304
writeFileQueue-3766,8388608,W,28110824,8,653850.940447
kworker/1:1H-229,8388608,W,28107528,8,653850.940968
writeFileQueue-3766,8388608,W,28110824,8,653850.957335
kworker/u17:0-21515,8388608,W,28110824,8,653850.959841
kworker/4:1H-221,8388608,W,28107536,8,653850.96057
files_database_-3779,8388608,W,28111088,40,653850.981792
kworker/u17:0-21515,8388608,W,28111088,40,653850.982851
kworker/7:1H-440,8388608,W,28107544,8,653850.983333
f2fs_ckpt-254:4-690,8388608,W,28111128,8,653850.984001
f2fs_ckpt-254:4-690,8388608,W,28111136,8,653850.98423
f2fs_ckpt-254:4-690,8388608,W,28111144,8,653850.984774
f2fs_ckpt-254:4-690,8388608,W,28111152,8,653850.984957
f2fs_ckpt-254:4-690,8388608,W,28111160,16,653850.985068
f2fs_ckpt-254:4-690,8388608,W,28111176,8,653850.985177
kworker/2:1H-228,8388608,W,24722080,24,653850.985526
kworker/2:1H-228,8388608,W,28107552,40,653850.9856670001
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653850.986559
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653850.986654
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653850.986672
f2fs_ckpt-254:4-690,8388608,W,18370544,8,653850.986689
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653850.986704
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653850.986719
f2fs_ckpt-254:4-690,8388608,W,18329392,24,653850.986844
kworker/5:1H-32145,8388608,W,18329416,8,653850.98764
files_database_-3779,8388608,W,28111088,8,653850.988756
kworker/7:1H-440,8388608,W,28107592,8,653850.989045
files_database_-3779,8388608,W,22064376,8,653850.989418
files_database_-3779,8388608,W,22064384,8,653850.989475
files_database_-3779,8388608,W,22064528,8,653850.989495
files_database_-3779,8388608,W,22148032,8,653850.989511
files_database_-3779,8388608,W,22148104,8,653850.989525
kworker/1:1H-229,8388608,W,28107600,8,653850.989994
kworker/u16:0-21596,8388608,W,27030944,688,653850.99177
kworker/u16:0-21596,8388608,W,28111184,104,653850.993862
kworker/u16:0-21596,8388608,W,28111288,8,653850.993912
kworker/u16:0-21596,8388608,W,28111296,80,653850.993934
kworker/u16:0-21596,8388608,W,28111376,56,653850.993952
kworker/u16:0-21596,8388608,W,27031632,736,653850.993972
kworker/u16:0-21596,8388608,W,27032368,640,653850.994477
kworker/u16:0-21596,8388608,W,27033008,384,653850.99469
kworker/u16:0-21596,8388608,W,28118832,112,653850.996081
kworker/u16:0-21596,8388608,W,28118944,584,653850.99613
kworker/u16:0-21596,8388608,W,28119528,640,653850.996221
kworker/u16:0-21596,8388608,W,28111568,8,653850.997866
kworker/u16:0-21596,8388608,W,28111536,32,653850.997939
kworker/u16:0-21596,8388608,W,28111440,96,653850.997956
kworker/u16:0-21596,8388608,W,28111432,8,653850.997971
kworker/u16:0-21596,8388608,W,28120168,976,653850.997996
kworker/u16:0-21596,8388608,W,28111576,96,653850.99914
kworker/u16:0-21596,8388608,W,28121144,1024,653850.999194
kworker/u16:0-21596,8388608,W,28111672,8,653851.000234
kworker/u16:0-21596,8388608,W,28122168,184,653851.000282
kworker/u16:0-21596,8388608,W,28122352,576,653851.000307
kworker/u16:0-21596,8388608,W,28127024,432,653851.000498
kworker/u16:0-21596,8388608,W,28111680,112,653851.001545
kworker/u16:0-21596,8388608,W,28127456,1024,653851.0016
kworker/u16:0-21596,8388608,W,28128480,72,653851.003483
kworker/u16:0-21596,8388608,W,28128552,1000,653851.003561
kworker/u16:0-21596,8388608,W,28129552,928,653851.003803
kworker/u16:0-21596,8388608,W,28130480,168,653851.004066
kworker/u16:0-21596,8388608,W,28130648,160,653851.00413
NetworkStats-1840,8388608,W,28111792,16,653851.113147
kworker/u17:0-21515,8388608,W,28111792,16,653851.114215
kworker/5:1H-32145,8388608,W,28107608,8,653851.115385
files_database_-3779,8388608,W,28111808,32,653851.8432990001
kworker/u17:0-21515,8388608,W,28111808,32,653851.844171
kworker/3:1H-227,8388608,W,28107616,8,653851.8447
kworker/1:1H-229,8388608,W,28107624,8,653851.846561
f2fs_ckpt-254:4-690,8388608,W,28111840,16,653851.84704
f2fs_ckpt-254:4-690,8388608,W,28111856,16,653851.847234
f2fs_ckpt-254:4-690,8388608,W,28111872,8,653851.847474
f2fs_ckpt-254:4-690,8388608,W,28111880,8,653851.847715
f2fs_ckpt-254:4-690,8388608,W,28111888,8,653851.847853
storageQueue_0-3138,8388608,W,28110712,8,653851.848275
storageQueue_0-3138,8388608,W,23695560,8,653851.848382
storageQueue_0-3138,8388608,W,24722104,24,653851.848417
kworker/1:1H-229,8388608,W,28107632,232,653851.848513
f2fs_ckpt-254:4-690,8388608,W,18333760,8,653851.84957
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653851.849674
f2fs_ckpt-254:4-690,8388608,W,18346016,16,653851.849695
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653851.849715
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653851.849733
f2fs_ckpt-254:4-690,8388608,W,18366448,8,653851.849754
f2fs_ckpt-254:4-690,8388608,W,18378848,16,653851.849773
f2fs_ckpt-254:4-690,8388608,W,18840144,8,653851.849794
f2fs_ckpt-254:4-690,8388608,W,18842272,8,653851.84982
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653851.84984
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653851.850004
kworker/0:1H-230,8388608,W,18325328,8,653851.852254
kworker/7:1H-440,8388608,W,28107864,8,653851.85309
files_database_-3779,8388608,W,28111808,8,653851.853703
kworker/2:1H-228,8388608,W,28107872,8,653851.854139
files_database_-3779,8388608,W,22064376,8,653851.854741
files_database_-3779,8388608,W,22064440,8,653851.854768
files_database_-3779,8388608,W,22148032,8,653851.854786
kworker/0:1H-230,8388608,W,28107880,8,653851.855334
storageQueue_0-3138,8388608,W,23695560,16,653852.181621
kworker/u17:0-21515,8388608,W,23695560,16,653852.182822
kworker/5:1H-32145,8388608,W,28107888,8,653852.185631
storageQueue_0-3138,8388608,W,28111896,192,653852.587112
kworker/u17:0-21515,8388608,W,28111896,192,653852.587992
kworker/1:1H-229,8388608,W,28107896,8,653852.590643
storageQueue_0-3138,8388608,W,28112080,8,653852.592285
storageQueue_0-3138,8388608,W,23695760,16,653852.592358
kworker/4:1H-221,8388608,W,28107904,8,653852.592672
files_database_-3779,8388608,W,28112088,32,653852.642227
kworker/u17:0-21515,8388608,W,28112088,32,653852.643184
kworker/u17:0-21515,8388608,W,28107912,8,653852.64328
kworker/4:1H-221,8388608,W,28107920,8,653852.643625
f2fs_ckpt-254:4-690,8388608,W,28112120,8,653852.643916
f2fs_ckpt-254:4-690,8388608,W,28112128,8,653852.643972
f2fs_ckpt-254:4-690,8388608,W,28112136,8,653852.644004
f2fs_ckpt-254:4-690,8388608,W,28112144,8,653852.644029
f2fs_ckpt-254:4-690,8388608,W,28112152,8,653852.644097
kworker/7:1H-440,8388608,W,24722128,16,653852.64418
kworker/7:1H-440,8388608,W,28107928,24,653852.644222
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653852.644531
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653852.644539
f2fs_ckpt-254:4-690,8388608,W,18345928,8,653852.644546
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653852.644553
f2fs_ckpt-254:4-690,8388608,W,18370544,8,653852.64456
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653852.644566
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653852.644571
f2fs_ckpt-254:4-690,8388608,W,18329392,32,653852.644624
kworker/5:1H-32145,8388608,W,18329424,8,653852.645355
files_database_-3779,8388608,W,28112088,8,653852.646083
kworker/4:1H-221,8388608,W,28107952,8,653852.646222
files_database_-3779,8388608,W,22064376,8,653852.646329
files_database_-3779,8388608,W,22064440,8,653852.646358
files_database_-3779,8388608,W,22148032,8,653852.6463660001
kworker/4:1H-221,8388608,W,28107960,8,653852.646554
kworker/2:1H-228,8388608,W,28107968,8,653852.646922
files_database_-3779,8388608,W,28112160,32,653852.64727
kworker/2:1H-228,8388608,W,28107976,8,653852.647539
f2fs_ckpt-254:4-690,8388608,W,28112192,8,653852.647904
f2fs_ckpt-254:4-690,8388608,W,28112200,8,653852.648012
f2fs_ckpt-254:4-690,8388608,W,28112208,8,653852.648169
f2fs_ckpt-254:4-690,8388608,W,28112216,8,653852.648309
f2fs_ckpt-254:4-690,8388608,W,28112224,8,653852.648399
kworker/0:1H-230,8388608,W,24722144,16,653852.648575
kworker/0:1H-230,8388608,W,28107984,24,653852.648809
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653852.649351
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653852.649434
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653852.649451
f2fs_ckpt-254:4-690,8388608,W,18366448,8,653852.649465
f2fs_ckpt-254:4-690,8388608,W,18378856,8,653852.649477
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653852.649488
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653852.649973
kworker/0:1H-230,8388608,W,18325328,8,653852.650654
files_database_-3779,8388608,W,28112160,8,653852.65122
kworker/6:1H-91,8388608,W,28108008,8,653852.651454
files_database_-3779,8388608,W,22064376,8,653852.651579
files_database_-3779,8388608,W,22064440,8,653852.651622
files_database_-3779,8388608,W,22148032,8,653852.651629
kworker/2:1H-228,8388608,W,28108016,8,653852.651865
files_database_-3779,8388608,W,28112232,56,653852.677282
kworker/u17:0-21515,8388608,W,28112232,56,653852.678382
kworker/5:1H-32145,8388608,W,28108024,8,653852.678877
f2fs_ckpt-254:4-690,8388608,W,28112288,16,653852.679307
f2fs_ckpt-254:4-690,8388608,W,28112304,16,653852.679751
f2fs_ckpt-254:4-690,8388608,W,28112320,8,653852.679899
f2fs_ckpt-254:4-690,8388608,W,28112328,8,653852.680024
kworker/0:1H-230,8388608,W,24722160,8,653852.68028
kworker/0:1H-230,8388608,W,28108032,40,653852.680424
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653852.681051
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653852.681127
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653852.681142
f2fs_ckpt-254:4-690,8388608,W,18362184,8,653852.681157
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653852.681169
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653852.681181
f2fs_ckpt-254:4-690,8388608,W,18329392,32,653852.681394
kworker/0:1H-230,8388608,W,18329424,8,653852.682723
files_database_-3779,8388608,W,28112232,8,653852.683583
kworker/4:1H-221,8388608,W,28108072,8,653852.683891
files_database_-3779,8388608,W,22064376,8,653852.684261
files_database_-3779,8388608,W,22064384,8,653852.68431
files_database_-3779,8388608,W,22064440,8,653852.684326
files_database_-3779,8388608,W,22148016,8,653852.684336
files_database_-3779,8388608,W,22148032,8,653852.684347
files_database_-3779,8388608,W,22148080,8,653852.684358
kworker/4:1H-221,8388608,W,28108080,8,653852.684618
statsSaveQueue-3740,8388608,W,194352760,8,653852.720828
kworker/u17:0-21515,8388608,W,194352760,8,653852.722105
kworker/5:1H-32145,8388608,W,28108088,8,653852.722855
files_database_-3779,8388608,W,28112336,32,653852.826166
kworker/u17:0-21515,8388608,W,28112336,32,653852.82741
kworker/3:1H-227,8388608,W,28108096,8,653852.828007
f2fs_ckpt-254:4-690,8388608,W,28112368,8,653852.82883
f2fs_ckpt-254:4-690,8388608,W,28112376,8,653852.828998
f2fs_ckpt-254:4-690,8388608,W,28112384,8,653852.82914
f2fs_ckpt-254:4-690,8388608,W,28112392,8,653852.829202
f2fs_ckpt-254:4-690,8388608,W,28112400,8,653852.829394
f2fs_ckpt-254:4-690,8388608,W,28112408,8,653852.82961
kworker/5:1H-32145,8388608,W,24722168,24,653852.82986
kworker/5:1H-32145,8388608,W,28108104,32,653852.829982
f2fs_ckpt-254:4-690,8388608,W,18333736,8,653852.830778
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653852.830866
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653852.830881
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653852.830898
f2fs_ckpt-254:4-690,8388608,W,18370544,8,653852.830913
f2fs_ckpt-254:4-690,8388608,W,18378856,8,653852.830934
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653852.830947
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653852.831153
kworker/0:1H-230,8388608,W,18325328,8,653852.832303
files_database_-3779,8388608,W,28112336,8,653852.833371
kworker/2:1H-228,8388608,W,28108136,8,653852.833798
files_database_-3779,8388608,W,22064376,8,653852.834235
files_database_-3779,8388608,W,22064504,8,653852.834324
files_database_-3779,8388608,W,22148080,8,653852.834356
kworker/3:1H-227,8388608,W,28108144,8,653852.83499
storageQueue_0-3138,8388608,W,28112416,208,653853.003855
kworker/u17:0-21515,8388608,W,28112416,208,653853.004801
kworker/0:1H-230,8388608,W,28108152,8,653853.007836
files_database_-3779,8388608,W,28112624,32,653853.505761
kworker/u17:0-21515,8388608,W,28112624,32,653853.506738
kworker/1:1H-229,8388608,W,28108160,8,653853.50925
f2fs_ckpt-254:4-690,8388608,W,28112656,8,653853.510057
f2fs_ckpt-254:4-690,8388608,W,28112664,8,653853.510134
f2fs_ckpt-254:4-690,8388608,W,28112672,8,653853.510173
f2fs_ckpt-254:4-690,8388608,W,28112680,8,653853.510234
f2fs_ckpt-254:4-690,8388608,W,28112688,8,653853.510261
f2fs_ckpt-254:4-690,8388608,W,28112696,8,653853.51029
kworker/5:1H-32145,8388608,W,24722192,24,653853.510445
kworker/5:1H-32145,8388608,W,28108168,32,653853.510534
f2fs_ckpt-254:4-690,8388608,W,18333624,8,653853.511011
f2fs_ckpt-254:4-690,8388608,W,18333640,8,653853.511038
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653853.511045
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653853.511052
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653853.511059
f2fs_ckpt-254:4-690,8388608,W,18366448,8,653853.511068
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653853.511075
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653853.511082
kworker/5:1H-32145,8388608,W,18329392,32,653853.511205
kworker/5:1H-32145,8388608,W,18329424,8,653853.511954
files_database_-3779,8388608,W,28112624,8,653853.513818
kworker/2:1H-228,8388608,W,28108200,8,653853.514632
files_database_-3779,8388608,W,22064376,8,653853.514951
files_database_-3779,8388608,W,22064504,8,653853.515036
files_database_-3779,8388608,W,22148080,8,653853.515057
kworker/0:1H-230,8388608,W,28108208,8,653853.516848
files_database_-3779,8388608,W,28112704,32,653853.523279
kworker/u17:0-21515,8388608,W,28112704,32,653853.5245920001
kworker/1:1H-229,8388608,W,28108216,8,653853.524972
f2fs_ckpt-254:4-690,8388608,W,28112736,8,653853.525459
f2fs_ckpt-254:4-690,8388608,W,28112744,8,653853.525632
f2fs_ckpt-254:4-690,8388608,W,28112752,8,653853.525724
f2fs_ckpt-254:4-690,8388608,W,28112760,8,653853.525799
kworker/2:1H-228,8388608,W,24722216,8,653853.525972
kworker/2:1H-228,8388608,W,28108224,24,653853.526077
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653853.526759
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653853.526782
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653853.526798
f2fs_ckpt-254:4-690,8388608,W,18378856,8,653853.526814
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653853.526828
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653853.526962
kworker/0:1H-230,8388608,W,18325328,8,653853.527597
files_database_-3779,8388608,W,28112704,8,653853.528205
kworker/4:1H-221,8388608,W,28108248,8,653853.528443
files_database_-3779,8388608,W,22064376,8,653853.528667
files_database_-3779,8388608,W,22064440,8,653853.528685
files_database_-3779,8388608,W,22148080,8,653853.528697
kworker/0:1H-230,8388608,W,28108256,8,653853.529059
kworker/6:1H-91,8388608,W,28108264,8,653853.789538
kworker/u17:0-21515,8388608,W,28108264,8,653853.790826
files_database_-3779,8388608,W,28112768,32,653853.791555
kworker/7:1H-440,8388608,W,28108272,8,653853.793303
f2fs_ckpt-254:4-690,8388608,W,28112800,8,653853.793874
f2fs_ckpt-254:4-690,8388608,W,28112808,8,653853.794058
f2fs_ckpt-254:4-690,8388608,W,28112816,8,653853.794239
f2fs_ckpt-254:4-690,8388608,W,28112824,8,653853.794348
f2fs_ckpt-254:4-690,8388608,W,28112832,8,653853.794555
kworker/1:1H-229,8388608,W,24722224,16,653853.794709
kworker/1:1H-229,8388608,W,28108280,24,653853.79479
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653853.795425
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653853.795437
f2fs_ckpt-254:4-690,8388608,W,18346024,8,653853.795446
f2fs_ckpt-254:4-690,8388608,W,18353120,8,653853.795457
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653853.795466
f2fs_ckpt-254:4-690,8388608,W,18370544,8,653853.795478
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653853.795488
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653853.795497
f2fs_ckpt-254:4-690,8388608,W,18329392,32,653853.795594
kworker/0:1H-230,8388608,W,18329424,8,653853.796768
files_database_-3779,8388608,W,28112768,8,653853.797706
kworker/4:1H-221,8388608,W,28108304,8,653853.797944
kworker/1:1H-229,8388608,W,28108312,8,653853.798029
files_database_-3779,8388608,W,22064376,8,653853.798321
files_database_-3779,8388608,W,22064440,8,653853.798372
files_database_-3779,8388608,W,22148080,8,653853.798388
kworker/3:1H-227,8388608,W,28108320,8,653853.798823
kworker/4:1H-221,8388608,W,28108328,8,653853.798995
files_database_-3779,8388608,W,28112840,56,653853.800541
kworker/2:1H-228,8388608,W,28108336,8,653853.800647
kworker/4:1H-221,8388608,W,28108344,8,653853.801015
f2fs_ckpt-254:4-690,8388608,W,28112896,8,653853.801812
f2fs_ckpt-254:4-690,8388608,W,28112904,8,653853.802646
f2fs_ckpt-254:4-690,8388608,W,28112912,8,653853.803
f2fs_ckpt-254:4-690,8388608,W,28112920,24,653853.803134
f2fs_ckpt-254:4-690,8388608,W,28112944,8,653853.803213
kworker/0:1H-230,8388608,W,24722240,16,653853.803565
kworker/0:1H-230,8388608,W,28108352,24,653853.803686
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653853.804655
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653853.80469
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653853.804706
f2fs_ckpt-254:4-690,8388608,W,18366448,8,653853.80472
f2fs_ckpt-254:4-690,8388608,W,18378856,8,653853.804734
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653853.804746
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653853.804914
kworker/0:1H-230,8388608,W,18325328,8,653853.805754
files_database_-3779,8388608,W,28112840,8,653853.806536
kworker/3:1H-227,8388608,W,28108376,8,653853.80676
files_database_-3779,8388608,W,22064376,8,653853.806843
files_database_-3779,8388608,W,22064392,8,653853.806852
files_database_-3779,8388608,W,22064456,24,653853.806859
files_database_-3779,8388608,W,22148080,8,653853.806863
kworker/3:1H-227,8388608,W,28108384,8,653853.807236
files_database_-3779,8388608,W,28112952,32,653853.808098
kworker/0:1H-230,8388608,W,28108392,8,653853.808466
f2fs_ckpt-254:4-690,8388608,W,28112984,8,653853.808817
f2fs_ckpt-254:4-690,8388608,W,28112992,8,653853.809006
f2fs_ckpt-254:4-690,8388608,W,28113000,8,653853.809067
f2fs_ckpt-254:4-690,8388608,W,28113008,8,653853.809117
kworker/1:1H-229,8388608,W,24722256,8,653853.809218
kworker/1:1H-229,8388608,W,28108400,24,653853.809279
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653853.80961
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653853.809626
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653853.809639
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653853.809652
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653853.809663
f2fs_ckpt-254:4-690,8388608,W,18329392,32,653853.809747
kworker/5:1H-32145,8388608,W,18329424,8,653853.810964
files_database_-3779,8388608,W,28112952,8,653853.811715
kworker/3:1H-227,8388608,W,28108424,8,653853.811966
files_database_-3779,8388608,W,22064376,8,653853.812153
files_database_-3779,8388608,W,22064464,8,653853.812171
files_database_-3779,8388608,W,22148080,8,653853.812183
kworker/4:1H-221,8388608,W,28108432,8,653853.812898
storageQueue_0-3138,8388608,W,28113016,224,653854.022158
kworker/u17:0-21515,8388608,W,28113016,224,653854.023091
kworker/0:1H-230,8388608,W,28108440,8,653854.025776
storageQueue_0-3138,8388608,W,28113240,184,653854.084718
kworker/u17:0-21515,8388608,W,28113240,184,653854.085723
kworker/6:1H-91,8388608,W,28108448,8,653854.086707
storageQueue_0-3138,8388608,W,28113424,152,653854.089216
kworker/4:1H-221,8388608,W,28108456,8,653854.089597
files_database_-3779,8388608,W,28113576,32,653854.216207
kworker/u17:0-21515,8388608,W,28113576,32,653854.217178
kworker/3:1H-227,8388608,W,28108464,8,653854.219716
f2fs_ckpt-254:4-690,8388608,W,28113608,8,653854.220569
kworker/0:1H-230,8388608,W,28113616,8,653854.22077
f2fs_ckpt-254:4-690,8388608,W,28113624,8,653854.220934
f2fs_ckpt-254:4-690,8388608,W,28113632,8,653854.221046
f2fs_ckpt-254:4-690,8388608,W,28113640,8,653854.221159
f2fs_ckpt-254:4-690,8388608,W,28113648,8,653854.221268
kworker/0:1H-230,8388608,W,24722264,24,653854.221574
kworker/0:1H-230,8388608,W,28108472,40,653854.221763
f2fs_ckpt-254:4-690,8388608,W,18345928,8,653854.222964
f2fs_ckpt-254:4-690,8388608,W,18345968,8,653854.223065
f2fs_ckpt-254:4-690,8388608,W,18346088,8,653854.223088
f2fs_ckpt-254:4-690,8388608,W,18362160,8,653854.223103
f2fs_ckpt-254:4-690,8388608,W,18370544,8,653854.22312
f2fs_ckpt-254:4-690,8388608,W,18378856,8,653854.223136
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653854.223151
f2fs_ckpt-254:4-690,8388608,W,18325296,32,653854.223586
kworker/0:1H-230,8388608,W,18325328,8,653854.224555
files_database_-3779,8388608,W,28113576,8,653854.226039
kworker/1:1H-229,8388608,W,28108512,8,653854.226364
files_database_-3779,8388608,W,22064376,8,653854.226691
files_database_-3779,8388608,W,22064504,8,653854.226723
files_database_-3779,8388608,W,22148080,8,653854.226741
kworker/7:1H-440,8388608,W,28108520,8,653854.227458
writeFileQueue-3766,8388608,W,28113656,8,653854.237241
kworker/u17:0-21515,8388608,W,28113656,8,653854.239296
kworker/3:1H-227,8388608,W,28108528,8,653854.239768
writeFileQueue-3766,8388608,W,28113656,8,653854.250875
kworker/u17:0-21515,8388608,W,28113656,8,653854.251763
kworker/2:1H-228,8388608,W,28108536,8,653854.252292
files_database_-3779,8388608,W,28113664,32,653854.257118
kworker/2:1H-228,8388608,W,28108544,8,653854.258051
f2fs_ckpt-254:4-690,8388608,W,28113696,8,653854.258517
f2fs_ckpt-254:4-690,8388608,W,28113704,8,653854.258845
f2fs_ckpt-254:4-690,8388608,W,28113712,8,653854.258922
f2fs_ckpt-254:4-690,8388608,W,28113720,8,653854.258968
f2fs_ckpt-254:4-690,8388608,W,28113728,16,653854.259177
kworker/4:1H-221,8388608,W,24722288,16,653854.259441
kworker/4:1H-221,8388608,W,28108552,40,653854.259485
f2fs_ckpt-254:4-690,8388608,W,18333680,8,653854.259947
f2fs_ckpt-254:4-690,8388608,W,18333800,8,653854.25996
f2fs_ckpt-254:4-690,8388608,W,18358064,8,653854.259967
f2fs_ckpt-254:4-690,8388608,W,18366448,8,653854.259975
f2fs_ckpt-254:4-690,8388608,W,18374760,8,653854.259982
f2fs_ckpt-254:4-690,8388608,W,19257736,8,653854.25999
f2fs_ckpt-254:4-690,8388608,W,18329392,32,653854.260095
kworker/4:1H-221,8388608,W,18329424,8,653854.261145
writeFileQueue-3766,8388608,W,28113656,8,653854.261386
kworker/0:1H-230,8388608,W,28108592,8,653854.261723
files_database_-3779,8388608,W,28113664,8,653854.261779
kworker/5:1H-32145,8388608,W,28108600,8,653854.26212
files_database_-3779,8388608,W,22064376,8,653854.26246
files_database_-3779,8388608,W,22064440,8,653854.262509
files_database_-3779,8388608,W,22148080,8,653854.262518
kworker/3:1H-227,8388608,W,28108608,8,653854.262746
writeFileQueue-3766,8388608,W,28113656,8,653854.281548
kworker/u17:0-21515,8388608,W,28113656,8,653854.283361
kworker/1:1H-229,8388608,W,28108616,8,653854.283834
writeFileQueue-3766,8388608,W,28113656,8,653854.432862
kworker/u17:0-21515,8388608,W,28113656,8,653854.433907
kworker/7:1H-440,8388608,W,28108624,8,653854.436425
writeFileQueue-3766,8388608,W,28113656,8,653854.440708
kworker/2:1H-228,8388608,W,28108632,8,653854.441155
writeFileQueue-3766,8388608,W,28113656,8,653854.457386
kworker/u17:0-21515,8388608,W,28113656,8,653854.458264
kworker/0:1H-230,8388608,W,28108640,8,653854.458764
writeFileQueue-3766,8388608,W,28113656,8,653854.478859
kworker/u17:0-21515,8388608,W,28113656,8,653854.479759
kworker/4:1H-221,8388608,W,28108648,8,653854.480139
writeFileQueue-3766,8388608,W,28113656,8,653854.596636
kworker/u17:0-21515,8388608,W,28113656,8,653854.59888
kworker/6:1H-91,8388608,W,28108656,8,653854.599353
writeFileQueue-3766,8388608,W,28113656,8,653854.611741
kworker/u17:0-21515,8388608,W,28113656,8,653854.612769
kworker/1:1H-229,8388608,W,28108664,8,653854.613351
writeFileQueue-3766,8388608,W,28113656,8,653854.629948
kworker/u17:0-21515,8388608,W,28113656,8,653854.630881
kworker/0:1H-230,8388608,W,28108672,8,653854.631455
writeFileQueue-3766,8388608,W,28113656,8,653854.668953
kworker/u17:0-21515,8388608,W,28113656,8,653854.671074
kworker/1:1H-229,8388608,W,28108680,8,653854.671582
statsSaveQueue-3740,8388608,W,194352760,8,653854.759685
kworker/u17:0-21515,8388608,W,194352760,8,653854.760596
kworker/5:1H-32145,8388608,W,28108688,8,653854.760942
writeFileQueue-3766,8388608,W,28113656,8,653854.763827
kworker/5:1H-32145,8388608,W,28108696,8,653854.764084
writeFileQueue-3766,8388608,W,28113656,8,653854.783912
kworker/u17:0-21515,8388608,W,28113656,8,653854.786891
kworker/1:1H-229,8388608,W,28108704,8,653854.787368
writeFileQueue-3766,8388608,W,28113656,8,653854.819141
kworker/u17:2-21841,8388608,W,28113656,8,653854.82003
kworker/4:1H-221,8388608,W,28108712,8,653854.820427
writeFileQueue-3766,8388608,W,28113656,8,653854.851832
kworker/u17:2-21841,8388608,W,28113656,8,653854.852712
kworker/1:1H-229,8388608,W,28108720,8,653854.853267
writeFileQueue-3766,8388608,W,28113656,8,653854.891691
kworker/u17:2-21841,8388608,W,28113656,8,653854.892558
kworker/0:1H-230,8388608,W,28108728,8,653854.893043
writeFileQueue-3766,8388608,W,28113656,8,653854.923516
kworker/u17:2-21841,8388608,W,28113656,8,653854.924477
kworker/5:1H-32145,8388608,W,28108736,8,653854.92486
writeFileQueue-3766,8388608,W,28113656,8,653854.950181
kworker/u17:2-21841,8388608,W,28113656,8,653854.951119
kworker/3:1H-227,8388608,W,28108744,8,653854.951656
writeFileQueue-3766,8388608,W,28113656,8,653854.992693
kworker/u17:2-21841,8388608,W,28113656,8,653854.993589
kworker/3:1H-227,8388608,W,28108752,8,653854.994138
writeFileQueue-3766,8388608,W,28113656,8,653855.038329
kworker/u17:0-21515,8388608,W,28113656,8,653855.039346
